uuid:2cbaab37-0697-42ed-b314-aaac02d1cd66,2021-08-19T10:28:52.244+03:00,2021-08-19T10:35:33.059+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[37.1394489, -6.3612379, 671.6189064736033]",Maize,hammer,yes,diesel
uuid:2cbaab37-0697-42ed-b314-aaac02d1cd66,2021-08-19T10:28:52.244+03:00,2021-08-19T10:35:33.059+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[37.1394489, -6.3612379, 671.6189064736033]",Maize,hammer,yes,diesel
uuid:2cc8a682-0df6-45a3-a25f-cf2ff64a0236,2021-08-14T11:36:05.659+03:00,2021-08-14T11:49:08.378+03:00,Private individual,1,1,no,,Morogoro,Ulanga_District_council,"[36.6668836, -8.3867443, 263.2134543435291]",rice,rolling,yes,Electricity
uuid:2d1af961-7aca-445d-a127-ed314efdcd45,2021-08-14T15:55:15.588+03:00,2021-08-14T16:02:04.793+03:00,Private individual,1,1,no,,Morogoro,Morogoro_District_council,"[37.6072577, -7.42688, 158.11881564221756]",Maize,hammer,yes,diesel
uuid:2d976e00-ecf5-4554-8821-e06fd8225aeb,2021-08-15T13:04:26.066+03:00,2021-08-15T22:58:31.839+03:00,Private individual,1,1,no,,Morogoro,Morogoro_District_council,"[37.8400243, -6.8602218, 381.91561034161015]",Maize,hammer,yes,Electricity
uuid:2de56351-18e5-40af-8c73-1c8aeccfe3f0,2021-08-16T12:20:28.058+03:00,2021-08-16T12:29:58.557+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.3411931, -6.9478536, 481.74007542195005]",Maize,hammer,yes,Electricity
uuid:2de56351-18e5-40af-8c73-1c8aeccfe3f0,2021-08-16T12:20:28.058+03:00,2021-08-16T12:29:58.557+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.3411931, -6.9478536, 481.74007542195005]",Maize,hammer,yes,Electricity
uuid:2e56e515-cf92-4573-9c18-bf9c3bac610c,2021-08-14T10:27:45.589+03:00,2021-08-14T10:36:26.442+03:00,Private individual,2,2,no,,Morogoro,Morogoro_District_council,"[37.9074658, -6.7674804, 372.6823169348587]",Maize,disk,yes,Electricity
uuid:2e56e515-cf92-4573-9c18-bf9c3bac610c,2021-08-14T10:27:45.589+03:00,2021-08-14T10:36:26.442+03:00,Private individual,2,2,no,,Morogoro,Morogoro_District_council,"[37.9074658, -6.7674804, 372.6823169348587]",Maize,hammer,yes,Electricity
uuid:2eaf98a9-8f91-4db8-b203-30040e3a648a,2021-08-13T17:41:42.942+03:00,2021-08-14T09:19:26.609+03:00,Private individual,2,2,no,,Morogoro,Gairo_District_council,"[37.233475, -6.0544629, 1031.6047810917223]",Maize,hammer,yes,diesel
uuid:2eaf98a9-8f91-4db8-b203-30040e3a648a,2021-08-13T17:41:42.942+03:00,2021-08-14T09:19:26.609+03:00,Private individual,2,2,no,,Morogoro,Gairo_District_council,"[37.233475, -6.0544629, 1031.6047810917223]",Maize,disk,yes,diesel
uuid:2eefc10f-2d7d-47da-bdb0-0a6e14164502,2021-08-18T11:04:33.495+03:00,2021-08-18T11:13:31.020+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[37.0874767, -6.322466, 836.477792259557]",Maize,hammer,yes,diesel
uuid:2eefc10f-2d7d-47da-bdb0-0a6e14164502,2021-08-18T11:04:33.495+03:00,2021-08-18T11:13:31.020+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[37.0874767, -6.322466, 836.477792259557]",Maize,hammer,yes,diesel
uuid:2f654ca5-4b25-4dc4-a4a4-c213893564f9,2021-08-13T16:28:15.710+03:00,2021-08-15T11:39:08.689+03:00,Private individual,3,3,no,,Morogoro,Mvomero_District_council,"[37.571768, -6.2301364, 358.2323858910237]",Maize,hammer,yes,Electricity
uuid:2f654ca5-4b25-4dc4-a4a4-c213893564f9,2021-08-13T16:28:15.710+03:00,2021-08-15T11:39:08.689+03:00,Private individual,3,3,no,,Morogoro,Mvomero_District_council,"[37.571768, -6.2301364, 358.2323858910237]",rice,rolling,yes,Electricity
uuid:2f654ca5-4b25-4dc4-a4a4-c213893564f9,2021-08-13T16:28:15.710+03:00,2021-08-15T11:39:08.689+03:00,Private individual,3,3,no,,Morogoro,Mvomero_District_council,"[37.571768, -6.2301364, 358.2323858910237]",rice,rolling,yes,Electricity
uuid:2f701efe-59f7-4c9a-a7d4-3ad7807ac9a5,2021-08-14T13:13:05.023+03:00,2021-08-14T22:26:14.737+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.6221085, -6.139851, 352.75584644452744]",Maize,hammer,yes,Electricity
uuid:2f9badd7-a12f-4eb3-9d90-02c499fe944e,2021-08-13T11:59:42.062+03:00,2021-08-15T20:32:03.203+03:00,Private individual,1,1,no,,Morogoro,Morogoro_District_council,"[37.8822884, -7.2209915, 93.31900651795569]",Maize,hammer,yes,diesel
uuid:2fbd44cc-0668-49e8-8a20-118cafb77698,2021-08-13T11:07:47.213+03:00,2021-08-13T11:18:40.192+03:00,Private individual,2,2,no,,Morogoro,Malinyi_District_council,"[36.4029022, -8.5568948, 302.18299717397264]",rice,hammer,yes,diesel
uuid:2fbd44cc-0668-49e8-8a20-118cafb77698,2021-08-13T11:07:47.213+03:00,2021-08-13T11:18:40.192+03:00,Private individual,2,2,no,,Morogoro,Malinyi_District_council,"[36.4029022, -8.5568948, 302.18299717397264]",rice,rolling,yes,diesel
uuid:2ff1b822-022a-47c9-a2d3-91a7a41d69fa,2021-08-16T11:00:44.659+03:00,2021-08-17T07:51:50.931+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.4054748, -6.9345767, 488.96487194142253]",Maize,hammer,yes,diesel
uuid:2ff1b822-022a-47c9-a2d3-91a7a41d69fa,2021-08-16T11:00:44.659+03:00,2021-08-17T07:51:50.931+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.4054748, -6.9345767, 488.96487194142253]",Maize,hammer,yes,diesel
uuid:2ff5b308-4493-4ff9-be1e-91314a32d628,2021-08-16T14:50:02.950+03:00,2021-08-16T21:53:24.388+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[36.9517758, -6.2420409, 1004.1085612283564]",Maize,disk,yes,diesel
uuid:2ff5b308-4493-4ff9-be1e-91314a32d628,2021-08-16T14:50:02.950+03:00,2021-08-16T21:53:24.388+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[36.9517758, -6.2420409, 1004.1085612283564]",Maize,hammer,yes,diesel
uuid:30308dfd-42b5-44e2-8605-78ab2ffb9c63,2021-08-16T15:34:26.998+03:00,2021-08-16T16:03:23.109+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.5585495, -7.0942444, 1325.05956817763]",cassava Maize,disk,yes,diesel
uuid:30308dfd-42b5-44e2-8605-78ab2ffb9c63,2021-08-16T15:34:26.998+03:00,2021-08-16T16:03:23.109+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.5585495, -7.0942444, 1325.05956817763]",Maize,pin,yes,diesel
uuid:305a939f-ecc5-482f-bffd-f8d125634be0,2021-08-15T14:47:03.644+03:00,2021-08-15T15:04:35.090+03:00,Private individual,1,1,no,,Morogoro,Morogoro_District_council,"[37.8233865, -6.9577918, 389.54073329012687]",Maize,hammer,yes,diesel
uuid:3098b2ee-3c6a-49e8-8344-dbd9cd794b07,2021-08-14T14:03:17.530+03:00,2021-08-15T12:09:57.032+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.5400392, -6.9587607, 587.8702264668556]",Maize,hammer,yes,Electricity
uuid:30a2583c-7dca-4371-b655-41fef5e92c27,2021-08-12T14:38:57.325+03:00,2021-08-12T17:41:21.762+03:00,Private individual,1,1,no,,Morogoro,Morogoro_Municipal_council,"[37.6966726, -6.8194401, 535.0820780923948]",Maize,hammer,yes,Electricity
uuid:30d7cb59-6bfa-4429-8ddc-0c278e311686,2021-08-12T14:26:34.457+03:00,2021-08-13T08:05:20.652+03:00,Private individual,2,2,no,,Morogoro,Gairo_District_council,"[37.0358963, -6.0168245, 1083.9410748657206]",Maize,hammer,yes,diesel
uuid:30d7cb59-6bfa-4429-8ddc-0c278e311686,2021-08-12T14:26:34.457+03:00,2021-08-13T08:05:20.652+03:00,Private individual,2,2,no,,Morogoro,Gairo_District_council,"[37.0358963, -6.0168245, 1083.9410748657206]",Maize,hammer,yes,diesel
uuid:31669366-8417-4f55-abc1-04513c1ed944,2021-08-12T15:47:13.906+03:00,2021-08-12T15:55:05.787+03:00,Private individual,1,1,no,,Morogoro,Ulanga_District_council,"[36.8095462, -9.0548809, 421.3711310704194]",Maize cassava,hammer,yes,diesel
uuid:31fed048-291c-43b3-8755-dd97070ff924,2021-08-13T13:20:00.903+03:00,2021-08-13T17:37:18.434+03:00,Private individual,1,1,no,,Morogoro,Morogoro_Municipal_council,"[37.6432487, -6.7143588, 559.8734853382762]",Maize,hammer,yes,Electricity
uuid:322c78dc-01c1-4a6f-8be7-9ecb2ac4eae5,2021-08-15T13:28:29.355+03:00,2021-08-15T13:40:13.915+03:00,Private individual,1,1,no,,Morogoro,Morogoro_District_council,"[38.0327163, -6.8979246, 314.5794403324333]",Maize,hammer,yes,diesel
uuid:3258a994-c4e5-4ff9-b4ea-3cdaa2fe8f1b,2021-08-14T13:07:06.344+03:00,2021-08-14T19:10:54.154+03:00,Private individual,2,2,no,,Morogoro,Gairo_District_council,"[36.8902496, -6.0434197, 1237.7947485583659]",Maize,hammer,yes,diesel
uuid:3258a994-c4e5-4ff9-b4ea-3cdaa2fe8f1b,2021-08-14T13:07:06.344+03:00,2021-08-14T19:10:54.154+03:00,Private individual,2,2,no,,Morogoro,Gairo_District_council,"[36.8902496, -6.0434197, 1237.7947485583659]",Maize,disk,yes,diesel
uuid:326cf730-c8a5-4bee-8cb3-a925735546e9,2021-08-13T11:46:51.561+03:00,2021-08-13T16:38:10.301+03:00,Private individual,1,1,no,,Morogoro,Morogoro_Municipal_council,"[37.7288289, -6.8199564, 503.8089215936663]",Maize,hammer,yes,Electricity
uuid:3275ccb8-a873-4643-907a-32323867b3b7,2021-08-15T16:34:21.441+03:00,2021-08-15T16:53:11.457+03:00,Private individual,1,1,no,,Morogoro,Morogoro_District_council,"[37.9494488, -7.050913, 109.93467215452777]",Maize,hammer,yes,diesel
uuid:32801957-58a1-4b79-878c-6b2ef2da1391,2021-08-13T14:29:13.327+03:00,2021-08-15T09:58:41.913+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.4402928, -6.1030366, 1531.0309206746265]",Maize,hammer,no,diesel
uuid:32bfb8cc-b63b-49b8-bcc8-35646ed77516,2021-08-14T11:20:30.370+03:00,2021-08-14T11:32:37.487+03:00,Private individual,1,1,no,,Morogoro,Ulanga_District_council,"[36.6680311, -8.3865661, 290.4890945253158]",rice,rolling,yes,Electricity
uuid:33365af0-fd24-4ab4-899d-7cbfeba72cd8,2021-08-13T10:42:59.037+03:00,2021-08-13T11:00:05.654+03:00,Private individual,2,2,yes,East Africa Standard,Morogoro,Morogoro_Municipal_council,"[37.6670811, -6.8235102, 479.939382527381]",Maize,hammer,yes,Electricity
uuid:33365af0-fd24-4ab4-899d-7cbfeba72cd8,2021-08-13T10:42:59.037+03:00,2021-08-13T11:00:05.654+03:00,Private individual,2,2,yes,East Africa Standard,Morogoro,Morogoro_Municipal_council,"[37.6670811, -6.8235102, 479.939382527381]",Maize,hammer,no,Electricity
uuid:338d7c5f-7588-4c6b-a500-bf4d45d597e2,2021-08-13T11:58:16.882+03:00,2021-08-13T12:09:12.265+03:00,Private individual,1,1,no,,Morogoro,Kilombero_District_council,"[36.1687277, -8.2638157, 256.8216591043612]",rice,rolling,yes,diesel
uuid:339813a2-35eb-492a-944f-0bb1b88f0d6e,2021-08-13T12:39:10.995+03:00,2021-08-13T12:48:12.398+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.6319285, -6.1361112, 354.4646514164115]",rice,rolling,yes,Electricity
uuid:33aca119-d580-4be3-a024-31830855aaaa,2021-08-14T16:54:58.074+03:00,2021-08-14T17:04:57.891+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.6394849, -6.115779, 361.5150409048512]",Maize,hammer,yes,Electricity
uuid:33c166de-81b1-447a-b90a-79ae38a2737f,2021-08-13T08:53:15.903+03:00,2021-08-13T09:05:35.201+03:00,Private individual,2,2,no,,Morogoro,Morogoro_District_council,"[37.566977, -7.4387865, 152.48618005402713]",rice,rolling,yes,diesel
uuid:33c166de-81b1-447a-b90a-79ae38a2737f,2021-08-13T08:53:15.903+03:00,2021-08-13T09:05:35.201+03:00,Private individual,2,2,no,,Morogoro,Morogoro_District_council,"[37.566977, -7.4387865, 152.48618005402713]",cassava Maize sorghum,hammer,yes,diesel
uuid:33d8c9ad-ffd3-4a8b-a853-d3f1d5afe3a6,2021-08-13T16:17:14.202+03:00,2021-08-13T16:24:12.435+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.6713619, -6.1688836, 352.4226351192412]",Maize cassava sorghum,hammer,yes,diesel
uuid:343b8d6f-12ca-4ee3-9960-4d5f3e664b6a,2021-08-13T11:21:03.058+03:00,2021-08-13T11:42:45.591+03:00,Private individual,2,2,yes,East Africa Standard,Morogoro,Morogoro_Municipal_council,"[37.6691275, -6.8151979, 523.849845644475]",Maize,hammer,yes,Electricity
uuid:343b8d6f-12ca-4ee3-9960-4d5f3e664b6a,2021-08-13T11:21:03.058+03:00,2021-08-13T11:42:45.591+03:00,Private individual,2,2,yes,East Africa Standard,Morogoro,Morogoro_Municipal_council,"[37.6691275, -6.8151979, 523.849845644475]",Maize,hammer,yes,Electricity
uuid:3451b6ee-28ea-4bfc-ada3-489335cb9203,2021-08-14T16:51:19.823+03:00,2021-08-14T16:55:53.044+03:00,Private individual,1,1,no,,Morogoro,Morogoro_District_council,"[37.6476134, -7.4318329, 104.74539657476448]",rice,rolling,yes,diesel
uuid:34c14902-114c-4013-ad1b-18821c2ad917,2021-08-14T12:20:52.872+03:00,2021-08-15T11:09:35.261+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.5565923, -6.8876956, 567.0475168170511]",Maize,hammer,yes,Electricity
uuid:34c14902-114c-4013-ad1b-18821c2ad917,2021-08-14T12:20:52.872+03:00,2021-08-15T11:09:35.261+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.5565923, -6.8876956, 567.0475168170511]",rice,rolling,yes,Electricity
uuid:3533a885-dab4-462c-bc29-e7dc13b71ee6,2021-08-13T12:16:27.761+03:00,2021-08-13T17:21:14.855+03:00,Private individual,2,2,no,,Morogoro,Ulanga_District_council,"[36.8341036, -8.799031, 340.48931970249174]",Maize cassava sorghum,hammer,yes,diesel
uuid:3533a885-dab4-462c-bc29-e7dc13b71ee6,2021-08-13T12:16:27.761+03:00,2021-08-13T17:21:14.855+03:00,Private individual,2,2,no,,Morogoro,Ulanga_District_council,"[36.8341036, -8.799031, 340.48931970249174]",rice Maize,pin,yes,diesel
uuid:3535fb8f-ca6b-4249-88d5-89373cc9b9f3,2021-08-16T11:42:17.157+03:00,2021-08-16T17:20:29.931+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[37.1764825, -6.5849865, 417.98799090618746]",Maize,hammer,yes,Electricity
uuid:3535fb8f-ca6b-4249-88d5-89373cc9b9f3,2021-08-16T11:42:17.157+03:00,2021-08-16T17:20:29.931+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[37.1764825, -6.5849865, 417.98799090618746]",rice,rolling,yes,Electricity
uuid:353b6684-0df7-4bc9-830e-c3cc5e787fba,2021-08-13T13:47:31.338+03:00,2021-08-13T14:04:11.680+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.63661, -6.1406018, 350.45664796842]",rice,rolling,yes,Electricity
uuid:353b6684-0df7-4bc9-830e-c3cc5e787fba,2021-08-13T13:47:31.338+03:00,2021-08-13T14:04:11.680+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.63661, -6.1406018, 350.45664796842]",Maize,hammer,yes,Electricity
uuid:35e06fb2-849c-4ff8-8624-77141fbab0e6,2021-08-13T11:55:16.401+03:00,2021-08-13T12:00:21.214+03:00,Private individual,1,1,yes,East Africa Standard,Morogoro,Morogoro_Municipal_council,"[37.664846, -6.813158, 452.3966847760334]",Maize,hammer,yes,Electricity
uuid:35fe8f28-acbe-485f-8bae-6b7052d7219b,2021-08-13T14:05:20.338+03:00,2021-08-13T14:11:08.039+03:00,Private individual,1,1,no,,Morogoro,Kilombero_District_council,"[35.7983678, -8.9509071, 343.67816704751385]",Maize,hammer,yes,diesel
uuid:3636a38d-4a66-44e3-8d77-4778795a84ba,2021-08-13T15:15:10.827+03:00,2021-08-14T18:27:56.989+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.5326093, -6.4371794, 334.5718017182876]",Maize rice,disk,yes,Electricity
uuid:3675f517-3199-4fcb-b824-b6d06a049303,2021-08-13T13:17:28.947+03:00,2021-08-13T18:49:35.095+03:00,Private individual,2,2,no,,Morogoro,Gairo_District_council,"[36.9088913, -6.3463875, 1900.628041223987]",Maize,hammer,yes,diesel
uuid:3675f517-3199-4fcb-b824-b6d06a049303,2021-08-13T13:17:28.947+03:00,2021-08-13T18:49:35.095+03:00,Private individual,2,2,no,,Morogoro,Gairo_District_council,"[36.9088913, -6.3463875, 1900.628041223987]",Maize,disk,yes,diesel
uuid:367bf0a4-a231-4280-a749-1ef329a6d34f,2021-08-16T10:47:59.215+03:00,2021-08-16T10:59:55.715+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.2904565, -7.1128838, 605.5911498587859]",Maize,other,yes,diesel
uuid:367bf0a4-a231-4280-a749-1ef329a6d34f,2021-08-16T10:47:59.215+03:00,2021-08-16T10:59:55.715+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.2904565, -7.1128838, 605.5911498587859]",Maize,hammer,yes,diesel
uuid:36b8f8bf-db38-4e04-b80c-dcf6fec3f1b3,2021-08-13T16:12:28.051+03:00,2021-08-13T16:53:40.689+03:00,Private individual,1,1,no,,Morogoro,Morogoro_District_council,"[37.8464229, -7.288218, 204.07969401321637]",Maize,hammer,yes,diesel
uuid:36e849db-e591-49c0-adad-6b7b03c6fafd,2021-08-12T18:39:26.840+03:00,2021-08-13T01:12:22.369+03:00,Government,1,1,no,,Morogoro,Kilosa_District_council,"[36.9912371, -7.6605778, 239.7200198568698]",Maize cassava sorghum wheat other,hammer,yes,Electricity
uuid:36eb027e-775f-4043-bb19-3c3c680a17f2,2021-08-13T14:29:43.620+03:00,2021-08-13T14:38:16.305+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.6344255, -6.1429523, 363.5261411787492]",Maize,hammer,yes,Electricity
uuid:372b8cba-8143-48cf-9cb8-78eb844cb3e6,2021-08-14T15:08:31.117+03:00,2021-08-14T21:28:56.210+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[37.0305943, -7.0606013, 485.76398014359506]",Maize,hammer,yes,diesel
uuid:372b8cba-8143-48cf-9cb8-78eb844cb3e6,2021-08-14T15:08:31.117+03:00,2021-08-14T21:28:56.210+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[37.0305943, -7.0606013, 485.76398014359506]",Maize,hammer,yes,diesel
uuid:3746bca5-617f-42c0-bd61-5f75015f7a72,2021-08-13T14:00:53.096+03:00,2021-08-13T14:12:30.895+03:00,Private individual,2,2,no,,Morogoro,Ulanga_District_council,"[36.6996401, -8.6767197, 1113.4656477626133]",Maize cassava,hammer,yes,Electricity
uuid:3746bca5-617f-42c0-bd61-5f75015f7a72,2021-08-13T14:00:53.096+03:00,2021-08-13T14:12:30.895+03:00,Private individual,2,2,no,,Morogoro,Ulanga_District_council,"[36.6996401, -8.6767197, 1113.4656477626133]",Maize,hammer,yes,Electricity
uuid:3753016c-ba18-4a95-ab75-68ea8c1c551a,2021-08-16T11:39:29.333+03:00,2021-08-16T11:48:18.886+03:00,Private individual,1,1,no,,Morogoro,Kilosa_District_council,"[37.3385069, -6.3881854, 331.9367900480622]",Maize,hammer,yes,Electricity
uuid:37604fdb-4f9d-43ae-98dd-35314d47b34d,2021-08-14T15:42:05.453+03:00,2021-08-16T20:05:22.531+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.4420138, -6.9121659, 516.9266225494198]",cassava Maize rice sorghum wheat,hammer,yes,diesel
uuid:37c7d86b-e817-407f-88b0-f3091ea49f52,2021-08-13T15:54:16.169+03:00,2021-08-13T16:07:08.982+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.6303904, -6.1422282, 356.71715552874184]",Maize,hammer,yes,Electricity
uuid:37f095a1-0637-4c28-9182-f920c9eda5b0,2021-08-16T11:24:15.652+03:00,2021-08-16T11:35:23.726+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.4029557, -6.9403508, 514.9140038725058]",Maize,hammer,yes,diesel
uuid:37f095a1-0637-4c28-9182-f920c9eda5b0,2021-08-16T11:24:15.652+03:00,2021-08-16T11:35:23.726+03:00,Private individual,2,2,no,,Morogoro,Mvomero_District_council,"[37.4029557, -6.9403508, 514.9140038725058]",Maize,hammer,yes,diesel
uuid:381260c9-5cf0-4c0e-a6c6-514ed509c85e,2021-08-13T14:15:36.723+03:00,2021-08-13T14:27:49.560+03:00,Private individual,2,2,no,,Morogoro,Morogoro_District_council,"[37.9119225, -7.2532965, 102.99031992820149]",Maize,hammer,yes,diesel
uuid:381260c9-5cf0-4c0e-a6c6-514ed509c85e,2021-08-13T14:15:36.723+03:00,2021-08-13T14:27:49.560+03:00,Private individual,2,2,no,,Morogoro,Morogoro_District_council,"[37.9119225, -7.2532965, 102.99031992820149]",rice,rolling,yes,diesel
uuid:3829d865-dbae-4d08-96e0-fbbbe86655c4,2021-08-14T13:33:23.549+03:00,2021-08-14T13:41:56.582+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.4367941, -6.0745236, 872.4713109019489]",Maize,hammer,yes,diesel
uuid:384eb83e-bd1b-4c52-8899-58aeac1e787e,2021-08-14T15:57:47.289+03:00,2021-08-15T10:08:53.961+03:00,Private individual,1,1,no,,Morogoro,Gairo_District_council,"[36.7592614, -6.4499495, 1119.3069964425097]",Maize sorghum,hammer,yes,Electricity
uuid:386e7b6b-4846-422d-a9b2-c2ad03bcb3a0,2021-08-15T09:58:28.012+03:00,2021-08-15T22:48:44.332+03:00,Private individual,2,2,no,,Morogoro,Morogoro_District_council,"[37.8246166, -6.8537844, 371.08216039354403]",rice,hammer,yes,generator
uuid:386e7b6b-4846-422d-a9b2-c2ad03bcb3a0,2021-08-15T09:58:28.012+03:00,2021-08-15T22:48:44.332+03:00,Private individual,2,2,no,,Morogoro,Morogoro_District_council,"[37.8246166, -6.8537844, 371.08216039354403]",rice,rolling,yes,generator
uuid:38855094-ff40-41d8-93de-a9554ac0dd1d,2021-08-13T16:29:30.306+03:00,2021-08-13T18:05:16.132+03:00,Private individual,1,1,no,,Morogoro,Morogoro_Municipal_council,"[37.644919, -6.7847006, 470.28601175519196]",Maize,hammer,yes,Electricity
uuid:38a12adb-eda7-4e81-80d3-8d93de326832,2021-08-14T11:43:55.587+03:00,2021-08-14T11:52:48.506+03:00,Private individual,3,3,no,,Morogoro,Kilosa_District_council,"[37.077935, -6.9517983, 439.3157159637234]",rice,rolling,yes,Electricity
uuid:38a12adb-eda7-4e81-80d3-8d93de326832,2021-08-14T11:43:55.587+03:00,2021-08-14T11:52:48.506+03:00,Private individual,3,3,no,,Morogoro,Kilosa_District_council,"[37.077935, -6.9517983, 439.3157159637234]",Maize,hammer,yes,Electricity
uuid:38a12adb-eda7-4e81-80d3-8d93de326832,2021-08-14T11:43:55.587+03:00,2021-08-14T11:52:48.506+03:00,Private individual,3,3,no,,Morogoro,Kilosa_District_council,"[37.077935, -6.9517983, 439.3157159637234]",Maize,hammer,yes,Electricity
uuid:38f03a85-9ed0-40d2-b178-accfaeffef54,2021-08-13T14:24:56.695+03:00,2021-08-13T14:34:38.770+03:00,Private individual,1,1,no,,Morogoro,Kilombero_District_council,"[35.8126588, -8.9424575, 305.5397671788228]",Maize,hammer,yes,diesel
uuid:39964768-80c1-461d-bf19-a1da98c3c301,2021-08-12T18:07:46.910+03:00,2021-08-12T18:14:21.243+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.838281, -5.9709886, 374.6322556736724]",rice Maize sorghum,hammer,yes,diesel
uuid:39d2c9e7-2e25-4b7a-a29d-75bfe701dfbf,2021-08-13T13:23:10.278+03:00,2021-08-13T13:46:15.276+03:00,Private individual,2,2,no,,Morogoro,Morogoro_Municipal_council,"[37.6006152, -6.9034639, 521.6190070931248]",Maize,hammer,yes,Electricity
uuid:39d2c9e7-2e25-4b7a-a29d-75bfe701dfbf,2021-08-13T13:23:10.278+03:00,2021-08-13T13:46:15.276+03:00,Private individual,2,2,no,,Morogoro,Morogoro_Municipal_council,"[37.6006152, -6.9034639, 521.6190070931248]",rice,rolling,yes,Electricity
uuid:3a82c2fb-4547-4056-9117-a1a11a382762,2021-08-13T15:25:10.737+03:00,2021-08-13T15:39:01.413+03:00,Private individual,3,3,no,,Morogoro,Morogoro_District_council,"[37.7757853, -7.0818963, 322.6448205136152]",Maize,rolling,yes,Electricity
uuid:3a82c2fb-4547-4056-9117-a1a11a382762,2021-08-13T15:25:10.737+03:00,2021-08-13T15:39:01.413+03:00,Private individual,3,3,no,,Morogoro,Morogoro_District_council,"[37.7757853, -7.0818963, 322.6448205136152]",rice,rolling,no,Electricity
uuid:3a82c2fb-4547-4056-9117-a1a11a382762,2021-08-13T15:25:10.737+03:00,2021-08-13T15:39:01.413+03:00,Private individual,3,3,no,,Morogoro,Morogoro_District_council,"[37.7757853, -7.0818963, 322.6448205136152]",Maize,hammer,yes,Electricity
uuid:3ae1eda4-aab7-496f-a432-5a2e95927f52,2021-08-13T11:06:30.002+03:00,2021-08-13T11:13:28.049+03:00,Private individual,1,1,no,,Morogoro,Mvomero_District_council,"[37.7039903, -6.069059, 366.510621606868]",Maize,hammer,yes,diesel
uuid:3b448ec6-993d-4ac6-a453-004705f2a840,2021-08-15T12:14:01.578+03:00,2021-08-15T19:25:13.777+03:00,Private individual,1,1,no,,Morogoro,Morogoro_District_council,"[37.8100824, -6.9308325, 383.86746143505127]",Maize rice,hammer,yes,diesel
uuid:3b566908-8513-4715-937f-af442c756b45,2021-08-14T13:05:17.001+03:00,2021-08-14T15:17:48.472+03:00,Private individual,1,1,no,,Morogoro,Morogoro_Municipal_council,"[37.6484739, -6.769359, 453.58157592095336]",Maize,hammer,yes,Electricity
uuid:3b7d4ff7-d29a-42b0-a8b4-5164a4e9ed7e,2021-08-16T10:48:08.452+03:00,2021-08-16T10:57:47.436+03:00,Private individual,1,1,no,,Morogoro,Kilosa_District_council,"[37.1757423, -6.5806938, 412.9428139926379]",Maize,hammer,yes,Electricity
uuid:3b94b316-b638-4003-b6bc-a1b0cfc83ea6,2021-08-13T18:16:01.559+03:00,2021-08-15T08:34:00.061+03:00,Private individual,1,1,no,,Morogoro,Kilosa_District_council,"[36.7413993, -7.2333736, 764.3220652566215]",Maize,hammer,yes,diesel
uuid:3bc81c77-3608-4009-9b79-9b7fc07715dc,2021-08-16T14:15:34.329+03:00,2021-08-16T14:28:56.969+03:00,Private individual,2,2,no,,Morogoro,Kilosa_District_council,"[37.214643, -6.5207358, 433.8487002517171]",rice,rolling,yes,Electricity
